Topic ID,Topic Name,Chapter,Subsection,Problem Number,Problem Title,URL,Difficulty,Is Premium
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),2234,花園的最大總美麗值,https://leetcode.com/problems/maximum-total-beauty-of-the-gardens/,2562,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),3323,通過插入區間最小化連通組,https://leetcode.com/problems/minimize-connected-groups-by-inserting-interval/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),581,最短無序連續子陣列,https://leetcode.com/problems/shortest-unsorted-continuous-subarray/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),3555,排序每個滑動視窗中最小的子陣列,https://leetcode.com/problems/smallest-subarray-to-sort-in-every-sliding-window/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),1793,好子陣列的最大分數,https://leetcode.com/problems/maximum-score-of-a-good-subarray/,1946,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),27,移除元素,https://leetcode.com/problems/remove-element/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),26,刪除有序陣列中的重複項,https://leetcode.com/problems/remove-duplicates-from-sorted-array/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),80,刪除有序陣列中的重複項 II,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),283,移動零,https://leetcode.com/problems/move-zeroes/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),905,按奇偶排序陣列,https://leetcode.com/problems/sort-array-by-parity/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),922,依奇偶排序陣列 II,https://leetcode.com/problems/sort-array-by-parity-ii/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),3467,將陣列依照奇偶性轉化,https://leetcode.com/problems/transform-array-by-parity/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),2460,對陣列執行操作,https://leetcode.com/problems/apply-operations-to-an-array/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),1089,複寫零,https://leetcode.com/problems/duplicate-zeros/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),75,顏色分類,https://leetcode.com/problems/sort-colors/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),1920,基於排列構建陣列,https://leetcode.com/problems/build-array-from-permutation/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),442,陣列中重複的數據,https://leetcode.com/problems/find-all-duplicates-in-an-array/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),448,找到所有陣列中消失的數字,https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),41,缺失的第一個正數,https://leetcode.com/problems/first-missing-positive/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),287,尋找重複數,https://leetcode.com/problems/find-the-duplicate-number/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.1 求最長/最大 (Find Longest/Maximum),2109,在字符串上添加空格,https://leetcode.com/problems/adding-spaces-to-a-string/,1315,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2540,最小公共值,https://leetcode.com/problems/minimum-common-value/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),88,合併兩個有序陣列,https://leetcode.com/problems/merge-sorted-array/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2570,合併兩個二維陣列 - 求和法,https://leetcode.com/problems/merge-two-2d-arrays-by-summing-values/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),350,兩個陣列的交集 II,https://leetcode.com/problems/intersection-of-two-arrays-ii/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1855,下標對中的最大距離,https://leetcode.com/problems/maximum-distance-between-a-pair-of-values/,1515,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1385,兩個陣列間的距離值,https://leetcode.com/problems/find-the-distance-value-between-two-arrays/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),925,長按鍵入,https://leetcode.com/problems/long-pressed-name/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),809,情感豐富的文字,https://leetcode.com/problems/expressive-words/,1605,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2337,移動片段得到字符串,https://leetcode.com/problems/move-pieces-to-obtain-a-string/,1693,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),777,在 LR 字符串中交換相鄰字符,https://leetcode.com/problems/swap-adjacent-in-lr-string/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),844,比較含退格的字符串,https://leetcode.com/problems/backspace-string-compare/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),986,區間列表的交集,https://leetcode.com/problems/interval-list-intersections/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1537,最大得分,https://leetcode.com/problems/get-the-maximum-score/,1961,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),244,最短單字距離 II,https://leetcode.com/problems/shortest-word-distance-ii/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2838,英雄可以獲得的最大金幣數,https://leetcode.com/problems/maximum-coins-heroes-can-collect/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1229,安排會議日程,https://leetcode.com/problems/meeting-scheduler/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1570,兩個稀疏向量的點積,https://leetcode.com/problems/dot-product-of-two-sparse-vectors/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1868,兩個行程編碼陣列的積,https://leetcode.com/problems/product-of-two-run-length-encoded-arrays/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),392,判斷子序列,https://leetcode.com/problems/is-subsequence/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),524,通過刪除字母匹配到字典裡最長單詞,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2486,追加字元以獲得子序列,https://leetcode.com/problems/append-characters-to-string-to-make-subsequence/,1363,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2825,循環增長使字符串子序列等於另一個字符串,https://leetcode.com/problems/make-string-a-subsequence-using-cyclic-increments/,1415,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1023,駝峰式匹配,https://leetcode.com/problems/camelcase-matching/,1537,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),3132,求出與陣列相加的整數 II,https://leetcode.com/problems/find-the-integer-added-to-array-ii/,1620,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),522,最長特殊序列 II,https://leetcode.com/problems/longest-uncommon-subsequence-ii/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1898,可移除字元的最大數目,https://leetcode.com/problems/maximum-number-of-removable-characters/,1913,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2565,最少得分子序列,https://leetcode.com/problems/subsequence-with-the-minimum-score/,2432,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),3302,字典序最小的合法序列,https://leetcode.com/problems/find-the-lexicographically-smallest-valid-sequence/,2474,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2367,等差三元組的數目,https://leetcode.com/problems/number-of-arithmetic-triplets/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2563,統計公平數對的數目,https://leetcode.com/problems/count-the-number-of-fair-pairs/,1721,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),795,區間子陣列個數,https://leetcode.com/problems/number-of-subarrays-with-bounded-maximum/,1817,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2444,統計定界子陣列的數目,https://leetcode.com/problems/count-subarrays-with-fixed-bounds/,2093,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),3347,執行操作後元素的最高頻率 II,https://leetcode.com/problems/maximum-frequency-of-an-element-after-performing-operations-ii/,2156,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1213,三個有序陣列的交集,https://leetcode.com/problems/intersection-of-three-sorted-arrays/,,TRUE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),3464,正方形上的點之間的最大距離,https://leetcode.com/problems/maximize-the-distance-between-points-on-a-square/,2806,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1446,連續字符,https://leetcode.com/problems/consecutive-characters/,1165,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1869,哪種連續子字串更長,https://leetcode.com/problems/longer-contiguous-segments-of-ones-than-zeros/,1205,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2414,最長的字母序連續子字串的長度,https://leetcode.com/problems/length-of-the-longest-alphabetical-continuous-substring/,1222,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),3456,找出長度為 K 的特殊子字串,https://leetcode.com/problems/find-special-substring-of-length-k/,1244,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1957,刪除字元使字符串變好,https://leetcode.com/problems/delete-characters-to-make-fancy-string/,1358,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),674,最長連續遞增序列,https://leetcode.com/problems/longest-continuous-increasing-subsequence/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),978,最長湍流子陣列,https://leetcode.com/problems/longest-turbulent-subarray/,1393,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2110,股票平滑下跌階段的數目,https://leetcode.com/problems/number-of-smooth-descent-periods-of-a-stock/,1408,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),228,匯總區間,https://leetcode.com/problems/summary-ranges/,,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),2760,最長奇偶子陣列,https://leetcode.com/problems/longest-even-odd-subarray-with-threshold/,1420,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),1887,使陣列元素相等的減少操作次數,https://leetcode.com/problems/reduction-operations-to-make-the-array-elements-equal/,1428,FALSE
1,滑動視窗與雙指針,二、不定長滑動視窗 (Variable-Length Sliding Window),§2.2 求最短/最小 (Find Shortest/Minimum),845,陣列中的最長山脈,https://leetcode.com/problems/longest-mountain-in-array/,1437,FALSE
